Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1961","1961","3050","FAO TIER 1","kt","73","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1962","1962","3050","FAO TIER 1","kt","74.095","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1963","1963","3050","FAO TIER 1","kt","78.84","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1964","1964","3050","FAO TIER 1","kt","83.95","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1965","1965","3050","FAO TIER 1","kt","87.6","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1966","1966","3050","FAO TIER 1","kt","89.79","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1967","1967","3050","FAO TIER 1","kt","91.98","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1968","1968","3050","FAO TIER 1","kt","93.44","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1969","1969","3050","FAO TIER 1","kt","97.82","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1970","1970","3050","FAO TIER 1","kt","102.2","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1971","1971","3050","FAO TIER 1","kt","97.528","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1972","1972","3050","FAO TIER 1","kt","97.09","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1973","1973","3050","FAO TIER 1","kt","94.9","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1974","1974","3050","FAO TIER 1","kt","100.959","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1975","1975","3050","FAO TIER 1","kt","106.434","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1976","1976","3050","FAO TIER 1","kt","111.69","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1977","1977","3050","FAO TIER 1","kt","114.099","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1978","1978","3050","FAO TIER 1","kt","115.34","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1979","1979","3050","FAO TIER 1","kt","116.07","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1980","1980","3050","FAO TIER 1","kt","121.545","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1981","1981","3050","FAO TIER 1","kt","126.29","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1982","1982","3050","FAO TIER 1","kt","129.794","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1983","1983","3050","FAO TIER 1","kt","134.466","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1984","1984","3050","FAO TIER 1","kt","133.444","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1985","1985","3050","FAO TIER 1","kt","137.97","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1986","1986","3050","FAO TIER 1","kt","141.474","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1987","1987","3050","FAO TIER 1","kt","136.437","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1988","1988","3050","FAO TIER 1","kt","136.875","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1989","1989","3050","FAO TIER 1","kt","144.905","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1990","1990","3050","FAO TIER 1","kt","140.379","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1991","1991","3050","FAO TIER 1","kt","137.751","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1992","1992","3050","FAO TIER 1","kt","132.057","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1993","1993","3050","FAO TIER 1","kt","119.1763","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1994","1994","3050","FAO TIER 1","kt","118.1414","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1995","1995","3050","FAO TIER 1","kt","122.8377","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1996","1996","3050","FAO TIER 1","kt","123.6296","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1997","1997","3050","FAO TIER 1","kt","125.6015","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1998","1998","3050","FAO TIER 1","kt","132.3919","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","1999","1999","3050","FAO TIER 1","kt","136.0703","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2000","2000","3050","FAO TIER 1","kt","151.4397","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2001","2001","3050","FAO TIER 1","kt","156.2295","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2002","2002","3050","FAO TIER 1","kt","159.3351","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2003","2003","3050","FAO TIER 1","kt","158.3858","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2004","2004","3050","FAO TIER 1","kt","163.1","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2005","2005","3050","FAO TIER 1","kt","160.4063","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2006","2006","3050","FAO TIER 1","kt","162.1831","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2007","2007","3050","FAO TIER 1","kt","168.2362","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2008","2008","3050","FAO TIER 1","kt","170.8859","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2009","2009","3050","FAO TIER 1","kt","171.1467","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2010","2010","3050","FAO TIER 1","kt","173.3475","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2011","2011","3050","FAO TIER 1","kt","173.9183","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2012","2012","3050","FAO TIER 1","kt","175.1006","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2013","2013","3050","FAO TIER 1","kt","175.9511","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2014","2014","3050","FAO TIER 1","kt","177.4324","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2015","2015","3050","FAO TIER 1","kt","179.4109","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2016","2016","3050","FAO TIER 1","kt","181.7478","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2017","2017","3050","FAO TIER 1","kt","182.9475","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2018","2018","3050","FAO TIER 1","kt","184.6661","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2019","2019","3050","FAO TIER 1","kt","187.159","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","190.2607","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2021","2021","3050","FAO TIER 1","kt","192.884","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1961","1961","3050","FAO TIER 1","kt","883.5","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1962","1962","3050","FAO TIER 1","kt","906.129","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1963","1963","3050","FAO TIER 1","kt","947.91","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1964","1964","3050","FAO TIER 1","kt","990.66","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1965","1965","3050","FAO TIER 1","kt","1032.726","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1966","1966","3050","FAO TIER 1","kt","1099.758","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1967","1967","3050","FAO TIER 1","kt","1127.8595","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1968","1968","3050","FAO TIER 1","kt","1143.876","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1969","1969","3050","FAO TIER 1","kt","1157.8415","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1970","1970","3050","FAO TIER 1","kt","1219.686","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1971","1971","3050","FAO TIER 1","kt","1190.7875","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1972","1972","3050","FAO TIER 1","kt","1189.932","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1973","1973","3050","FAO TIER 1","kt","1189.02","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1974","1974","3050","FAO TIER 1","kt","1235.475","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1975","1975","3050","FAO TIER 1","kt","1302.0515","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1976","1976","3050","FAO TIER 1","kt","1364.6375","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1977","1977","3050","FAO TIER 1","kt","1397.7545","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1978","1978","3050","FAO TIER 1","kt","1412.574","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1979","1979","3050","FAO TIER 1","kt","1419.4715","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1980","1980","3050","FAO TIER 1","kt","1486.389","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1981","1981","3050","FAO TIER 1","kt","1547.7215","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1982","1982","3050","FAO TIER 1","kt","1588.4195","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1983","1983","3050","FAO TIER 1","kt","1609.3955","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1984","1984","3050","FAO TIER 1","kt","1633.1075","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1985","1985","3050","FAO TIER 1","kt","1687.1526","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1986","1986","3050","FAO TIER 1","kt","1730.634","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1987","1987","3050","FAO TIER 1","kt","1669.3873","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1988","1988","3050","FAO TIER 1","kt","1673.805","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1989","1989","3050","FAO TIER 1","kt","1771.7474","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1990","1990","3050","FAO TIER 1","kt","1717.4843","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1991","1991","3050","FAO TIER 1","kt","1706.3392","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1992","1992","3050","FAO TIER 1","kt","1672.8996","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1993","1993","3050","FAO TIER 1","kt","1729.4762","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1994","1994","3050","FAO TIER 1","kt","1718.5949","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1995","1995","3050","FAO TIER 1","kt","1689.3215","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1996","1996","3050","FAO TIER 1","kt","1630.2766","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1997","1997","3050","FAO TIER 1","kt","1655.9126","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1998","1998","3050","FAO TIER 1","kt","1667.017","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","1999","1999","3050","FAO TIER 1","kt","1613.85","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2000","2000","3050","FAO TIER 1","kt","1621.6054","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2001","2001","3050","FAO TIER 1","kt","1623.4058","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2002","2002","3050","FAO TIER 1","kt","1665.7841","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2003","2003","3050","FAO TIER 1","kt","1670.4951","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2004","2004","3050","FAO TIER 1","kt","1653.7688","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2005","2005","3050","FAO TIER 1","kt","1641.1795","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2006","2006","3050","FAO TIER 1","kt","1649.662","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2007","2007","3050","FAO TIER 1","kt","1658.2047","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2008","2008","3050","FAO TIER 1","kt","1676.9434","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2009","2009","3050","FAO TIER 1","kt","1707.8679","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2010","2010","3050","FAO TIER 1","kt","1725.2481","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2011","2011","3050","FAO TIER 1","kt","1741.5718","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2012","2012","3050","FAO TIER 1","kt","1683.0129","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2013","2013","3050","FAO TIER 1","kt","1709.5538","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2014","2014","3050","FAO TIER 1","kt","1739.01","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2015","2015","3050","FAO TIER 1","kt","1769.5616","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2016","2016","3050","FAO TIER 1","kt","1783.5069","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2017","2017","3050","FAO TIER 1","kt","1810.9891","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2018","2018","3050","FAO TIER 1","kt","1840.5641","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2019","2019","3050","FAO TIER 1","kt","1861.6849","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2020","2020","3050","FAO TIER 1","kt","1883.6966","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0961","Cattle, non-dairy","2021","2021","3050","FAO TIER 1","kt","1901.313","E","Estimated value",""
